mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,progression_derniere_maj,pourcentage_progression_derniere_maj,progression_derniere_maj_date,cible,pourcentage_cible,date_cible,unite
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de CP et CE1 en éducation prioritaire dédoublées,tx-classes-cp-ce1-rep,76,Seine-Maritime,100.0,2022-09-30,92.0,2019-10-31,8.0,9.0,100.0,0.0,2020-10-31,100.0,100.0,2021-10-31,% des classes
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de grande section en éducation prioritaire dédoublées,tx-gs-rep,76,Seine-Maritime,34.0,2022-09-30,1.0,2019-11-30,33.0,3300.0,,,,60.0,56.0,2022-11-30,% des classes
"Limiter les classes à 24 en grande section, CP, CE1","Part des classes de GS, CP ou CE1 ayant un effectif inférieur ou égal à 24 élèves",tx-classes-cp-ce1,76,Seine-Maritime,86.0,2022-09-30,74.0,2019-09-30,12.0,16.0,76.0,13.0,2020-09-30,100.0,46.0,2022-09-30,% des classes
Devoirs faits au collège,Part de collégiens bénéficiant du dispositif (en %),taux-collegiens-beneficiaires,76,Seine-Maritime,35.0,2022-09-30,27.0,2018-03-31,8.0,30.0,,,,34.0,100.0,2022-12-31,% de collégiens
Offrir une scolarisation inclusive à tous les enfants handicapés,"Nombre d’unités locales d’inclusion scolaires (ULIS) pour les élèves en situation de handicap à l’école maternelle, à l’école élémentaire, au collège et au lycée",nombre-creation-ulis,76,Seine-Maritime,178.0,2022-09-30,120.0,2017-09-30,58.0,48.0,151.0,18.0,2020-09-30,165.0,100.0,2022-09-30,unités
Offrir une scolarisation inclusive à tous les enfants handicapés,Nombre de classes adaptées à la scolarisation des enfants autistes (UEMA/UEEA) à l’école maternelle et à l’école élémentaire,nombre-creation-ueea,76,Seine-Maritime,6.0,2022-09-30,2.0,2017-09-30,4.0,200.0,4.0,50.0,2020-09-30,5.0,100.0,2022-09-30,classes
Déployer Parcoursup ,Taux de réussite aux examens de licence 1,tx-reussite-examens,76,Seine-Maritime,40.3,2021-10-31,41.9,2017-10-31,-2.0,-4.0,43.9,-8.0,2019-10-31,47.0,0.0,2022-10-31,% de réussite
Promouvoir l'engagement chez les jeunes,Nombre de volontaires ayant réalisé au moins un jour de mission de service civique dans l'année,nb-jeunes-engages,76,Seine-Maritime,3400.0,2021-12-31,2350.0,2017-12-31,1050.0,45.0,2913.0,17.0,2020-12-31,,,,jeunes
Aide de France Relance aux entreprises,Nombre d’entreprises industrielles (dont PME) bénéficiaires des aides à l'investissement de France Relance,nb-entreprises-industrielles-agricoles,76,Seine-Maritime,159.0,2022-12-31,0.0,2020-10-31,159.0,,,,,,,,entreprises industrielles
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant bénéficié d'un chèque numérique de 500€,nb-entreprises-cheaque-numerique,76,Seine-Maritime,1143.0,2022-11-30,0.0,2020-09-30,1143.0,,307.0,272.0,2021-04-30,1408.0,81.0,2022-12-31,entreprises
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant disposé d'un diagnostic numérique et d'un plan d'action individualisé,nb-diagnostics-individualises,76,Seine-Maritime,543.0,2022-11-30,0.0,2020-09-30,543.0,,196.0,177.0,2021-04-30,492.0,100.0,2022-12-31,entreprises
Développer l’apprentissage,Nombre de contrats d’apprentissage,nombre-contrats-apprentissage,76,Seine-Maritime,14700.0,2022-10-31,5936.0,2017-12-31,8764.0,148.0,9814.0,50.0,2020-12-31,9634.0,100.0,2022-12-31,contrats
Plan 1 jeune 1 solution,Nombre de recrutements de jeunes,nombre-recrutements-jeunes,76,Seine-Maritime,43782.0,2022-07-31,34379.0,2019-07-31,9403.0,27.0,22735.0,93.0,2021-02-28,,,,Recrutements depuis le mois d'août précédent
Pacte d'ambition pour l'insertion par l'activité économique,Nombre de bénéficiaires en structures d'insertion par l'activité économique,nb-beneficiaires-siae,76,Seine-Maritime,3608.0,2022-09-30,3121.0,2017-01-31,487.0,16.0,3188.0,13.0,2021-02-28,6088.0,16.0,2022-12-31,bénéficiaires *
Supprimer la taxe d’habitation sur les résidences principales,Nombre de bénéficiaires totalement exonérés,nb-beneficiaires-suppression-taxe-habitation,76,Seine-Maritime,451754.0,2022-12-31,0.0,2017-12-31,451754.0,,,,,567263.0,80.0,2023-12-31,bénéficiaires
Déployer le plan vélo,Kilomètres d'aménagements cyclables sécurisés,km-amenagement-cyclables-securises,76,Seine-Maritime,978.0,2022-12-31,693.0,2017-12-31,285.0,41.0,885.0,11.0,2020-09-30,980.0,99.0,2022-03-31,kilomètres
