mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,progression_derniere_maj,pourcentage_progression_derniere_maj,progression_derniere_maj_date,cible,pourcentage_cible,date_cible,unite
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de CP et CE1 en éducation prioritaire dédoublées,tx-classes-cp-ce1-rep,09,Ariège,100.0,2022-09-30,100.0,2019-10-31,0.0,0.0,100.0,0.0,2020-10-31,100.0,,2021-10-31,% des classes
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de grande section en éducation prioritaire dédoublées,tx-gs-rep,09,Ariège,91.0,2022-09-30,45.0,2019-11-30,46.0,102.0,77.0,18.0,2020-11-30,96.0,90.0,2022-11-30,% des classes
"Limiter les classes à 24 en grande section, CP, CE1","Part des classes de GS, CP ou CE1 ayant un effectif inférieur ou égal à 24 élèves",tx-classes-cp-ce1,09,Ariège,92.0,2022-09-30,86.0,2019-09-30,6.0,7.0,91.0,1.0,2020-09-30,100.0,43.0,2022-09-30,% des classes
Devoirs faits au collège,Part de collégiens bénéficiant du dispositif (en %),taux-collegiens-beneficiaires,09,Ariège,28.0,2022-09-30,26.0,2018-03-31,2.0,8.0,,,,34.0,25.0,2022-12-31,% de collégiens
Offrir une scolarisation inclusive à tous les enfants handicapés,"Nombre d’unités locales d’inclusion scolaires (ULIS) pour les élèves en situation de handicap à l’école maternelle, à l’école élémentaire, au collège et au lycée",nombre-creation-ulis,09,Ariège,27.0,2022-09-30,21.0,2017-09-30,6.0,29.0,22.0,23.0,2020-09-30,24.0,100.0,2022-09-30,unités
Offrir une scolarisation inclusive à tous les enfants handicapés,Nombre de classes adaptées à la scolarisation des enfants autistes (UEMA/UEEA) à l’école maternelle et à l’école élémentaire,nombre-creation-ueea,09,Ariège,2.0,2022-09-30,1.0,2017-09-30,1.0,100.0,1.0,100.0,2020-09-30,2.0,100.0,2022-09-30,classes
Déployer Parcoursup ,Taux de réussite aux examens de licence 1,tx-reussite-examens,09,Ariège,51.1,2021-10-31,43.2,2017-10-31,8.0,18.0,43.1,19.0,2019-10-31,47.0,100.0,2022-10-31,% de réussite
Promouvoir l'engagement chez les jeunes,Nombre de volontaires ayant réalisé au moins un jour de mission de service civique dans l'année,nb-jeunes-engages,09,Ariège,242.0,2021-12-31,296.0,2017-12-31,-54.0,-18.0,232.0,4.0,2020-12-31,,,,jeunes
Aide de France Relance aux entreprises,Nombre d’entreprises industrielles (dont PME) bénéficiaires des aides à l'investissement de France Relance,nb-entreprises-industrielles-agricoles,09,Ariège,27.0,2022-12-31,0.0,2020-10-31,27.0,,,,,,,,entreprises industrielles
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant bénéficié d'un chèque numérique de 500€,nb-entreprises-cheaque-numerique,09,Ariège,299.0,2022-11-30,0.0,2020-09-30,299.0,,89.0,236.0,2021-04-30,254.0,100.0,2022-12-31,entreprises
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant disposé d'un diagnostic numérique et d'un plan d'action individualisé,nb-diagnostics-individualises,09,Ariège,172.0,2022-11-30,0.0,2020-09-30,172.0,,104.0,65.0,2021-04-30,57.0,100.0,2022-12-31,entreprises
Développer l’apprentissage,Nombre de contrats d’apprentissage,nombre-contrats-apprentissage,09,Ariège,1192.0,2022-10-31,609.0,2017-12-31,583.0,96.0,909.0,31.0,2020-12-31,904.0,100.0,2022-12-31,contrats
Plan 1 jeune 1 solution,Nombre de recrutements de jeunes,nombre-recrutements-jeunes,09,Ariège,3416.0,2022-07-31,2680.0,2019-07-31,736.0,27.0,1955.0,75.0,2021-02-28,,,,Recrutements depuis le mois d'août précédent
Pacte d'ambition pour l'insertion par l'activité économique,Nombre de bénéficiaires en structures d'insertion par l'activité économique,nb-beneficiaires-siae,09,Ariège,376.0,2022-09-30,327.0,2017-01-31,49.0,15.0,373.0,1.0,2021-02-28,614.0,17.0,2022-12-31,bénéficiaires *
Supprimer la taxe d’habitation sur les résidences principales,Nombre de bénéficiaires totalement exonérés,nb-beneficiaires-suppression-taxe-habitation,09,Ariège,62515.0,2022-12-31,0.0,2017-12-31,62515.0,,,,,73326.0,85.0,2023-12-31,bénéficiaires
Déployer le plan vélo,Kilomètres d'aménagements cyclables sécurisés,km-amenagement-cyclables-securises,09,Ariège,166.0,2022-12-31,104.0,2017-12-31,62.0,60.0,142.0,17.0,2020-09-30,163.0,100.0,2022-03-31,kilomètres
Verdir le parc automobile,Nombre de primes à la conversion et de bonus écologiques,nb-primes-conversion,09,Ariège,4877.0,2022-12-31,0.0,2018-01-31,4877.0,,3136.0,56.0,2020-09-30,3407.0,100.0,2022-06-30,primes et bonus
Verdir le parc automobile,Nombre de bornes de recharge pour véhicules électriques déployées,nb-points-recharge,09,Ariège,185.0,2022-12-31,113.0,2019-09-30,72.0,64.0,,,,227.0,63.0,2022-03-31,bornes de recharge
Mettre en œuvre la sortie du plastique à usage unique et lutter contre le gaspillage,Nombre de Français qui peuvent mettre tous les emballages dans le bac jaune,nb-francais-emballages-bac-jaune,09,Ariège,150000.0,2022-12-31,0.0,2017-06-30,150000.0,,,,,150000.0,100.0,2022-12-31,habitants
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Surface agricole cultivée en agriculture biologique,surface-agriculture-biologique,09,Ariège,29.3,2021-12-31,20.3,2017-12-31,9.0,44.0,24.1,22.0,2019-12-31,15.0,100.0,2022-12-31,% de surface agricole
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Nombre d’agriculteurs engagés dans une démarche certifiée de transition agro-écologique,nb-agriculteurs-agro-eco,09,Ariège,719.0,2021-12-31,467.0,2017-12-31,252.0,54.0,,,,876.0,62.0,2022-12-31,agriculteurs
Sécuriser le paiement des aides PAC,Taux de bénéficiaires payés dans les délais prévus,taux-paiement-dpb,09,Ariège,99.65,2022-12-31,0.0,2017-12-31,100.0,,,,,99.0,100.0,2022-12-31,%
Renforcer la sécurité du quotidien,Nombre d’heures de patrouille de voie publique,nb-heures-patrouille,09,Ariège,274383.0,2022-10-31,274833.0,2017-12-31,-450.0,-0.0,,,,,,,heures de patrouille sur douze mois *
Renforcer la sécurité du quotidien,Atteintes aux personnes dans les transports en commun,nb-atteintes-personnes,09,Ariège,17.0,2021-12-31,13.0,2017-12-31,4.0,31.0,,,,,,,atteintes aux personnes dans l'année
Renforcer la sécurité du quotidien,Atteintes aux biens dans les transports en commun,nb-atteintes-biens,09,Ariège,54.0,2021-12-31,86.0,2017-12-31,-32.0,-37.0,,,,,,,atteintes aux biens dans l'année
Lutter contre les stupéfiants,Nombre d'amendes forfaitaires délictuelles dressées,nb-amendes-delictuelles-dressees,09,Ariège,197.0,2022-12-31,0.0,2020-05-31,197.0,,29.0,579.0,2021-03-31,,,,amendes dressées
Lutter contre les violences faites aux femmes,Nombre d’ordonnances de protection délivrées,nb-ordonnances-delivrees,09,Ariège,0.0,2021-09-30,0.0,2017-12-31,0.0,,,,,,,,ordonnances dans l'année
Lutter contre les atteintes aux principes républicains,Nombre de contrôles réalisés dans le cadre des CLIR ou des dispositifs existant localement avant la mise en place progressive des CLIR,nb-controles-clir,09,Ariège,0.0,2022-12-31,,,,,,,,,,,contrôles
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,09,Ariège,14.0,2022-09-30,17.0,2017-12-31,-3.0,-18.0,11.0,27.0,2019-12-31,,,,morts dans l'année
Lutter contre la récidive par une meilleure insertion professionnelle des personnes placées sous main de justice,Taux de personnes détenues ayant bénéficié d'une formation dans l'année,tx-detenus-formation,09,Ariège,7.0,2022-09-30,6.0,2021-06-30,1.0,17.0,,,,,,,% de détenus
Lutter contre la récidive par une meilleure insertion professionnelle des personnes placées sous main de justice,Postes de travail d’intérêt général proposés sur l’ensemble du territoire national en tant que peine,nb-postes-tig,09,Ariège,153.0,2022-12-31,129.0,2021-03-31,24.0,19.0,,,,,,,postes
Lutter contre les impayés de pensions alimentaires,Nombre de familles bénéficiaires d'une pension alimentaire versée par l'intermédiaire du service public des pensions alimentaires,nb-familles-aripa,09,Ariège,168.0,2022-10-31,0.0,2020-09-30,168.0,,12.0,1300.0,2021-03-31,460.0,37.0,2022-12-31,familles
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins audio,tx-equipements-audio,09,Ariège,35.96,2022-06-30,0.0,2018-12-31,36.0,,15.12,138.0,2020-09-30,40.0,90.0,2022-12-31,%
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins dentaires,tx-equipements-dentaire,09,Ariège,65.61,2022-06-30,0.0,2019-03-31,66.0,,65.31,0.0,2020-09-30,45.0,100.0,2022-12-31,%
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins optiques,tx-equipements-optique,09,Ariège,19.54,2022-06-30,0.0,2019-12-31,20.0,,16.62,18.0,2020-09-30,20.0,98.0,2022-12-31,%
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de maisons de santé pluri-professionnelles,nb-maisons-sante,09,Ariège,19.0,2022-12-31,7.0,2017-06-30,12.0,171.0,11.0,73.0,2020-06-30,15.0,100.0,2022-12-31,maisons de santé
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de centres de santé,nb-centres-sante,09,Ariège,1.0,2021-12-31,,,,,,,,1.0,,2022-12-31,centres de santé
Allonger le congé paternité pour un meilleur développement de l’enfant,Nombre de pères / conjoints prenant un congé de paternité,nb-peres-conge-paternite,09,Ariège,521.0,2021-12-31,442.0,2018-12-31,79.0,18.0,323.0,61.0,2020-09-30,590.0,53.0,2022-12-31,pères / conjoints dans l'année
Simplifier l’accès aux droits des personnes handicapées,Durée moyenne de traitement pour les demandes d’allocation adulte handicapé,duree-moyenne-traitement-demandes-allocation-adulte-handicape,09,Ariège,3.71,2022-09-30,4.9,2017-12-31,-1.0,-24.0,3.6,3.0,2020-09-30,3.0,63.0,2022-12-31,mois de traitement
MaPrimeRénov',Nombre de dossiers MaPrimeRénov' validés,nb-maprimerenov-valides,09,Ariège,5226.0,2022-10-31,0.0,2019-12-31,5226.0,,811.0,544.0,2021-03-31,4454.0,100.0,2022-12-31,dossiers validés
Faciliter l’accès au logement des personnes sans-abri,Nombre de personnes sans-abri ou en hébergement ayant obtenu un logement social,logement-sans-domicile-hebergement-urgence,09,Ariège,22.0,2022-11-30,13.0,2017-12-31,9.0,69.0,51.0,-57.0,2019-12-31,40.0,33.0,2022-12-31,personnes dans l'année*
Améliorer la qualité du service rendu à l’usager,Part des lieux d’accueil du public qui publient leurs résultats (national et local),tx-transparence-resultats,09,Ariège,83.0,2022-12-31,6.0,2017-12-31,77.0,1283.0,,,,100.0,82.0,2022-12-31,% de réseaux
Assurer une bonne couverture en internet fixe et en téléphonie mobile pour tous les Français d'ici 2022,Taux de déploiement de la fibre,taux-deploiement-fibre,09,Ariège,60.0,2022-09-30,4.0,2017-12-31,56.0,1400.0,35.0,71.0,2020-09-30,,,,% de déploiement
Déployer une offre France services dans tous les territoires ,Nombre de labellisations (atteinte de l'objectif fixé),nb-labellisations-france-services,09,Ariège,14.0,2022-12-31,4.0,2020-01-31,10.0,250.0,4.0,250.0,2020-09-30,15.0,91.0,2022-12-31,labellisations
Déployer le pass Culture,Nombre d’utilisateurs du pass Culture de 18 ans,nb-utilisateurs-pass-culture,09,Ariège,2218.0,2022-12-31,0.0,2019-01-31,2218.0,,,,,2577.0,86.0,2022-12-31,utilisateurs
Accompagner les aidants,Nombre de bénéficiaires d'un congé de proche aidant indemnisé,nb-beneficiaires-ajpa,09,Ariège,39.0,2022-12-31,0.0,2020-09-30,39.0,,,,,145.0,27.0,2022-12-31,bénéficiaires
Redynamiser les cœurs de ville,Nombre de logements rénovés dans les petites villes (- de 20 000 habitants),nb-logements-renoves-petites-villes,09,Ariège,185.0,2022-06-30,0.0,2020-09-30,185.0,,,,,,,,logements rénovés
Redynamiser les cœurs de ville,Nombre de logements ayant bénéficié d'un accompagnement (réhabilitation ou subvention),nb-logement-accompagnement,09,Ariège,376.0,2022-09-30,0.0,2019-12-31,376.0,,281.0,34.0,2021-03-31,,,,logements
Redynamiser les cœurs de ville,Nombre de logements rénovés dans les villes moyennes (+ de 20 000 habitants),nb-logement-accompagnement,09,Ariège,376.0,2022-09-30,0.0,2019-12-31,376.0,,281.0,34.0,2021-03-31,,,,logements rénovés
Apprendre à nager et à circuler à vélo en toute sécurité,Nombre d'enfants ayant suivi un cycle d’Aisance Aquatique,nb-cycle-aisance-aquatique,09,Ariège,161.0,2022-12-31,0.0,2019-03-31,161.0,,,,,168.0,96.0,2022-12-31,enfants
Apprendre à nager et à circuler à vélo en toute sécurité,Nombre d’attestations « savoir rouler à vélo » délivrées,nb-attestations-savoir-rouler-velo,09,Ariège,218.0,2022-12-31,0.0,2019-03-31,218.0,,76.0,187.0,2021-06-30,393.0,55.0,2022-12-31,attestations
Simplifier l’accès à l’aide juridictionnelle,Nombre de demandes d'aide juridictionnelle formulées par voie dématérialisée,nb-aide-juridictionnelle-dematerialisee,09,Ariège,100.0,2022-11-30,0.0,2021-01-31,100.0,,,,,15.0,100.0,2022-12-31,% des demandes *
