mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,progression_derniere_maj,pourcentage_progression_derniere_maj,progression_derniere_maj_date,cible,pourcentage_cible,date_cible,unite
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de CP et CE1 en éducation prioritaire dédoublées,tx-classes-cp-ce1-rep,34,Hérault,100.0,2022-09-30,100.0,2019-10-31,0.0,0.0,100.0,0.0,2020-10-31,100.0,,2021-10-31,% des classes
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de grande section en éducation prioritaire dédoublées,tx-gs-rep,34,Hérault,36.0,2022-09-30,3.0,2019-11-30,33.0,1100.0,5.0,620.0,2020-11-30,60.0,58.0,2022-11-30,% des classes
"Limiter les classes à 24 en grande section, CP, CE1","Part des classes de GS, CP ou CE1 ayant un effectif inférieur ou égal à 24 élèves",tx-classes-cp-ce1,34,Hérault,72.0,2022-09-30,55.0,2019-09-30,17.0,31.0,64.0,12.0,2020-09-30,100.0,38.0,2022-09-30,% des classes
Devoirs faits au collège,Part de collégiens bénéficiant du dispositif (en %),taux-collegiens-beneficiaires,34,Hérault,24.0,2022-09-30,22.0,2018-03-31,2.0,9.0,,,,25.0,67.0,2022-12-31,% de collégiens
Offrir une scolarisation inclusive à tous les enfants handicapés,"Nombre d’unités locales d’inclusion scolaires (ULIS) pour les élèves en situation de handicap à l’école maternelle, à l’école élémentaire, au collège et au lycée",nombre-creation-ulis,34,Hérault,160.0,2022-09-30,125.0,2017-09-30,35.0,28.0,143.0,12.0,2020-09-30,158.0,100.0,2022-09-30,unités
Offrir une scolarisation inclusive à tous les enfants handicapés,Nombre de classes adaptées à la scolarisation des enfants autistes (UEMA/UEEA) à l’école maternelle et à l’école élémentaire,nombre-creation-ueea,34,Hérault,5.0,2022-09-30,2.0,2017-09-30,3.0,150.0,4.0,25.0,2020-09-30,6.0,75.0,2022-09-30,classes
Déployer Parcoursup ,Taux de réussite aux examens de licence 1,tx-reussite-examens,34,Hérault,39.9,2021-10-31,33.0,2017-10-31,7.0,21.0,40.4,-1.0,2019-10-31,47.0,49.0,2022-10-31,% de réussite
Promouvoir l'engagement chez les jeunes,Nombre de volontaires ayant réalisé au moins un jour de mission de service civique dans l'année,nb-jeunes-engages,34,Hérault,3053.0,2021-12-31,2516.0,2017-12-31,537.0,21.0,2682.0,14.0,2020-12-31,,,,jeunes
Aide de France Relance aux entreprises,Nombre d’entreprises industrielles (dont PME) bénéficiaires des aides à l'investissement de France Relance,nb-entreprises-industrielles-agricoles,34,Hérault,76.0,2022-12-31,0.0,2020-10-31,76.0,,,,,,,,entreprises industrielles
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant bénéficié d'un chèque numérique de 500€,nb-entreprises-cheaque-numerique,34,Hérault,3416.0,2022-11-30,0.0,2020-09-30,3416.0,,741.0,361.0,2021-04-30,2497.0,100.0,2022-12-31,entreprises
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant disposé d'un diagnostic numérique et d'un plan d'action individualisé,nb-diagnostics-individualises,34,Hérault,568.0,2022-11-30,0.0,2020-09-30,568.0,,151.0,276.0,2021-04-30,654.0,87.0,2022-12-31,entreprises
Développer l’apprentissage,Nombre de contrats d’apprentissage,nombre-contrats-apprentissage,34,Hérault,18019.0,2022-10-31,4979.0,2017-12-31,13040.0,262.0,10500.0,72.0,2020-12-31,10515.0,100.0,2022-12-31,contrats
