mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,progression_derniere_maj,pourcentage_progression_derniere_maj,progression_derniere_maj_date,cible,pourcentage_cible,date_cible,unite
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de CP et CE1 en éducation prioritaire dédoublées,tx-classes-cp-ce1-rep,68,Haut-Rhin,100.0,2022-09-30,89.0,2019-10-31,11.0,12.0,100.0,0.0,2020-10-31,100.0,100.0,2021-10-31,% des classes
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de grande section en éducation prioritaire dédoublées,tx-gs-rep,68,Haut-Rhin,78.0,2022-09-30,2.0,2019-11-30,76.0,3800.0,1.0,7700.0,2020-11-30,87.0,89.0,2022-11-30,% des classes
"Limiter les classes à 24 en grande section, CP, CE1","Part des classes de GS, CP ou CE1 ayant un effectif inférieur ou égal à 24 élèves",tx-classes-cp-ce1,68,Haut-Rhin,83.0,2022-09-30,70.0,2019-09-30,13.0,19.0,74.0,12.0,2020-09-30,100.0,43.0,2022-09-30,% des classes
Devoirs faits au collège,Part de collégiens bénéficiant du dispositif (en %),taux-collegiens-beneficiaires,68,Haut-Rhin,42.0,2022-09-30,23.0,2018-03-31,19.0,83.0,,,,32.0,100.0,2022-12-31,% de collégiens
Offrir une scolarisation inclusive à tous les enfants handicapés,"Nombre d’unités locales d’inclusion scolaires (ULIS) pour les élèves en situation de handicap à l’école maternelle, à l’école élémentaire, au collège et au lycée",nombre-creation-ulis,68,Haut-Rhin,150.0,2022-09-30,118.0,2017-09-30,32.0,27.0,145.0,3.0,2020-09-30,149.0,100.0,2022-09-30,unités
Offrir une scolarisation inclusive à tous les enfants handicapés,Nombre de classes adaptées à la scolarisation des enfants autistes (UEMA/UEEA) à l’école maternelle et à l’école élémentaire,nombre-creation-ueea,68,Haut-Rhin,5.0,2022-09-30,1.0,2017-09-30,4.0,400.0,3.0,67.0,2020-09-30,5.0,100.0,2022-09-30,classes
Déployer Parcoursup ,Taux de réussite aux examens de licence 1,tx-reussite-examens,68,Haut-Rhin,51.5,2021-10-31,39.9,2017-10-31,12.0,29.0,46.1,12.0,2019-10-31,47.0,100.0,2022-10-31,% de réussite
Promouvoir l'engagement chez les jeunes,Nombre de volontaires ayant réalisé au moins un jour de mission de service civique dans l'année,nb-jeunes-engages,68,Haut-Rhin,1293.0,2021-12-31,926.0,2017-12-31,367.0,40.0,1251.0,3.0,2020-12-31,,,,jeunes
Aide de France Relance aux entreprises,Nombre d’entreprises industrielles (dont PME) bénéficiaires des aides à l'investissement de France Relance,nb-entreprises-industrielles-agricoles,68,Haut-Rhin,81.0,2022-12-31,0.0,2020-10-31,81.0,,,,,,,,entreprises industrielles
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant bénéficié d'un chèque numérique de 500€,nb-entreprises-cheaque-numerique,68,Haut-Rhin,1374.0,2022-11-30,0.0,2020-09-30,1374.0,,323.0,325.0,2021-04-30,993.0,100.0,2022-12-31,entreprises
