mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,progression_derniere_maj,pourcentage_progression_derniere_maj,progression_derniere_maj_date,cible,pourcentage_cible,date_cible,unite
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de CP et CE1 en éducation prioritaire dédoublées,tx-classes-cp-ce1-rep,56,Morbihan,100.0,2022-09-30,99.0,2019-10-31,1.0,1.0,100.0,0.0,2020-10-31,100.0,100.0,2021-10-31,% des classes
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de grande section en éducation prioritaire dédoublées,tx-gs-rep,56,Morbihan,94.0,2022-09-30,0.0,2019-11-30,94.0,,65.0,45.0,2020-11-30,96.0,98.0,2022-11-30,% des classes
"Limiter les classes à 24 en grande section, CP, CE1","Part des classes de GS, CP ou CE1 ayant un effectif inférieur ou égal à 24 élèves",tx-classes-cp-ce1,56,Morbihan,75.0,2022-09-30,62.0,2019-09-30,13.0,21.0,68.0,10.0,2020-09-30,100.0,34.0,2022-09-30,% des classes
Devoirs faits au collège,Part de collégiens bénéficiant du dispositif (en %),taux-collegiens-beneficiaires,56,Morbihan,22.0,2022-09-30,22.0,2018-03-31,0.0,0.0,,,,33.0,0.0,2022-12-31,% de collégiens
Offrir une scolarisation inclusive à tous les enfants handicapés,"Nombre d’unités locales d’inclusion scolaires (ULIS) pour les élèves en situation de handicap à l’école maternelle, à l’école élémentaire, au collège et au lycée",nombre-creation-ulis,56,Morbihan,95.0,2022-09-30,78.0,2017-09-30,17.0,22.0,92.0,3.0,2020-09-30,95.0,100.0,2022-09-30,unités
Offrir une scolarisation inclusive à tous les enfants handicapés,Nombre de classes adaptées à la scolarisation des enfants autistes (UEMA/UEEA) à l’école maternelle et à l’école élémentaire,nombre-creation-ueea,56,Morbihan,3.0,2022-09-30,1.0,2017-09-30,2.0,200.0,1.0,200.0,2020-09-30,4.0,67.0,2022-09-30,classes
Déployer Parcoursup ,Taux de réussite aux examens de licence 1,tx-reussite-examens,56,Morbihan,52.0,2021-10-31,42.6,2017-10-31,9.0,22.0,49.8,4.0,2019-10-31,47.0,100.0,2022-10-31,% de réussite
Promouvoir l'engagement chez les jeunes,Nombre de volontaires ayant réalisé au moins un jour de mission de service civique dans l'année,nb-jeunes-engages,56,Morbihan,996.0,2021-12-31,722.0,2017-12-31,274.0,38.0,906.0,10.0,2020-12-31,,,,jeunes
Aide de France Relance aux entreprises,Nombre d’entreprises industrielles (dont PME) bénéficiaires des aides à l'investissement de France Relance,nb-entreprises-industrielles-agricoles,56,Morbihan,99.0,2022-12-31,0.0,2020-10-31,99.0,,,,,,,,entreprises industrielles
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant bénéficié d'un chèque numérique de 500€,nb-entreprises-cheaque-numerique,56,Morbihan,1709.0,2022-11-30,0.0,2020-09-30,1709.0,,439.0,289.0,2021-04-30,1050.0,100.0,2022-12-31,entreprises
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant disposé d'un diagnostic numérique et d'un plan d'action individualisé,nb-diagnostics-individualises,56,Morbihan,354.0,2022-11-30,0.0,2020-09-30,354.0,,117.0,203.0,2021-04-30,321.0,100.0,2022-12-31,entreprises
Développer l’apprentissage,Nombre de contrats d’apprentissage,nombre-contrats-apprentissage,56,Morbihan,7942.0,2022-10-31,3229.0,2017-12-31,4713.0,146.0,5198.0,53.0,2020-12-31,4980.0,100.0,2022-12-31,contrats
Plan 1 jeune 1 solution,Nombre de recrutements de jeunes,nombre-recrutements-jeunes,56,Morbihan,24665.0,2022-07-31,18676.0,2019-07-31,5989.0,32.0,12410.0,99.0,2021-02-28,,,,Recrutements depuis le mois d'août précédent
Pacte d'ambition pour l'insertion par l'activité économique,Nombre de bénéficiaires en structures d'insertion par l'activité économique,nb-beneficiaires-siae,56,Morbihan,1159.0,2022-09-30,1202.0,2017-01-31,-43.0,-4.0,1150.0,1.0,2021-02-28,1988.0,0.0,2022-12-31,bénéficiaires *
Supprimer la taxe d’habitation sur les résidences principales,Nombre de bénéficiaires totalement exonérés,nb-beneficiaires-suppression-taxe-habitation,56,Morbihan,291480.0,2022-12-31,0.0,2017-12-31,291480.0,,,,,361806.0,81.0,2023-12-31,bénéficiaires
Déployer le plan vélo,Kilomètres d'aménagements cyclables sécurisés,km-amenagement-cyclables-securises,56,Morbihan,1384.0,2022-12-31,892.0,2017-12-31,492.0,55.0,1060.0,31.0,2020-09-30,1265.0,100.0,2022-03-31,kilomètres
Verdir le parc automobile,Nombre de primes à la conversion et de bonus écologiques,nb-primes-conversion,56,Morbihan,23409.0,2022-12-31,0.0,2018-01-31,23409.0,,14447.0,62.0,2020-09-30,16977.0,100.0,2022-06-30,primes et bonus
Verdir le parc automobile,Nombre de bornes de recharge pour véhicules électriques déployées,nb-points-recharge,56,Morbihan,796.0,2022-12-31,444.0,2019-09-30,352.0,79.0,,,,1132.0,51.0,2022-03-31,bornes de recharge
Mettre en œuvre la sortie du plastique à usage unique et lutter contre le gaspillage,Nombre de Français qui peuvent mettre tous les emballages dans le bac jaune,nb-francais-emballages-bac-jaune,56,Morbihan,750000.0,2022-12-31,340000.0,2017-06-30,410000.0,121.0,410000.0,83.0,2020-06-30,750000.0,100.0,2022-12-31,habitants
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Surface agricole cultivée en agriculture biologique,surface-agriculture-biologique,56,Morbihan,10.6,2021-12-31,6.5,2017-12-31,4.0,63.0,7.9,34.0,2019-12-31,15.0,48.0,2022-12-31,% de surface agricole
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Nombre d’agriculteurs engagés dans une démarche certifiée de transition agro-écologique,nb-agriculteurs-agro-eco,56,Morbihan,917.0,2021-12-31,621.0,2017-12-31,296.0,48.0,,,,1157.0,55.0,2022-12-31,agriculteurs
Sécuriser le paiement des aides PAC,Taux de bénéficiaires payés dans les délais prévus,taux-paiement-dpb,56,Morbihan,99.92,2022-12-31,0.0,2017-12-31,100.0,,,,,99.0,100.0,2022-12-31,%
Renforcer la sécurité du quotidien,Nombre d’heures de patrouille de voie publique,nb-heures-patrouille,56,Morbihan,593873.0,2022-10-31,555146.0,2017-12-31,38727.0,7.0,,,,,,,heures de patrouille sur douze mois *
Renforcer la sécurité du quotidien,Atteintes aux personnes dans les transports en commun,nb-atteintes-personnes,56,Morbihan,71.0,2021-12-31,61.0,2017-12-31,10.0,16.0,,,,,,,atteintes aux personnes dans l'année
