mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,progression_derniere_maj,pourcentage_progression_derniere_maj,progression_derniere_maj_date,cible,pourcentage_cible,date_cible,unite
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de CP et CE1 en éducation prioritaire dédoublées,tx-classes-cp-ce1-rep,46,Lot,100.0,2021-10-31,0.0,2019-10-31,100.0,,100.0,0.0,2020-10-31,100.0,100.0,2021-10-31,% des classes
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de grande section en éducation prioritaire dédoublées,tx-gs-rep,46,Lot,0.0,2021-10-31,0.0,2019-11-30,0.0,,,,,0.0,,2022-11-30,% des classes
"Limiter les classes à 24 en grande section, CP, CE1","Part des classes de GS, CP ou CE1 ayant un effectif inférieur ou égal à 24 élèves",tx-classes-cp-ce1,46,Lot,92.0,2021-09-30,91.0,2019-09-30,1.0,1.0,93.0,-1.0,2020-09-30,100.0,11.0,2022-09-30,% des classes
Devoirs faits au collège,Part de collégiens bénéficiant du dispositif (en %),taux-collegiens-beneficiaires,46,Lot,38.0,2021-09-30,26.0,2018-03-31,12.0,46.0,,,,34.0,100.0,2022-12-31,% de collégiens
Offrir une scolarisation inclusive à tous les enfants handicapés,"Nombre d’unités locales d’inclusion scolaires (ULIS) pour les élèves en situation de handicap à l’école maternelle, à l’école élémentaire, au collège et au lycée",nombre-creation-ulis,46,Lot,25.0,2021-09-30,17.0,2017-09-30,8.0,47.0,23.0,9.0,2020-09-30,25.0,100.0,2022-09-30,unités
Offrir une scolarisation inclusive à tous les enfants handicapés,Nombre de classes adaptées à la scolarisation des enfants autistes (UEMA/UEEA) à l’école maternelle et à l’école élémentaire,nombre-creation-ueea,46,Lot,1.0,2021-09-30,1.0,2017-09-30,0.0,0.0,1.0,0.0,2020-09-30,2.0,0.0,2022-09-30,classes
Déployer Parcoursup ,Taux de réussite aux examens de licence 1,tx-reussite-examens,46,Lot,51.6,2020-10-31,43.2,2017-10-31,8.0,19.0,43.1,20.0,2019-10-31,47.0,100.0,2022-10-31,% de réussite
Promouvoir l'engagement chez les jeunes,Nombre de volontaires ayant réalisé au moins un jour de mission de service civique dans l'année,nb-jeunes-engages,46,Lot,303.0,2021-12-31,380.0,2017-12-31,-77.0,-20.0,289.0,5.0,2020-12-31,,,,jeunes
Aide de France Relance aux entreprises,Nombre d’entreprises industrielles (dont PME) bénéficiaires des aides à l'investissement de France Relance,nb-entreprises-industrielles-agricoles,46,Lot,36.0,2021-12-31,0.0,2020-10-31,36.0,,,,,,,,entreprises industrielles
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant bénéficié d'un chèque numérique de 500€,nb-entreprises-cheaque-numerique,46,Lot,417.0,2022-02-28,0.0,2020-09-30,417.0,,119.0,250.0,2021-04-30,296.0,100.0,2022-12-31,entreprises
