mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,progression_derniere_maj,pourcentage_progression_derniere_maj,progression_derniere_maj_date,cible,pourcentage_cible,date_cible,unite
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de CP et CE1 en éducation prioritaire dédoublées,tx-classes-cp-ce1-rep,84,Vaucluse,100.0,2022-09-30,99.0,2019-10-31,1.0,1.0,100.0,0.0,2020-10-31,100.0,100.0,2021-10-31,% des classes
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de grande section en éducation prioritaire dédoublées,tx-gs-rep,84,Vaucluse,96.0,2022-09-30,0.0,2019-11-30,96.0,,,,,90.0,100.0,2022-11-30,% des classes
"Limiter les classes à 24 en grande section, CP, CE1","Part des classes de GS, CP ou CE1 ayant un effectif inférieur ou égal à 24 élèves",tx-classes-cp-ce1,84,Vaucluse,85.0,2022-09-30,67.0,2019-09-30,18.0,27.0,75.0,13.0,2020-09-30,100.0,55.0,2022-09-30,% des classes
Devoirs faits au collège,Part de collégiens bénéficiant du dispositif (en %),taux-collegiens-beneficiaires,84,Vaucluse,26.0,2022-09-30,22.0,2018-03-31,4.0,18.0,,,,32.0,40.0,2022-12-31,% de collégiens
Offrir une scolarisation inclusive à tous les enfants handicapés,"Nombre d’unités locales d’inclusion scolaires (ULIS) pour les élèves en situation de handicap à l’école maternelle, à l’école élémentaire, au collège et au lycée",nombre-creation-ulis,84,Vaucluse,91.0,2022-09-30,75.0,2017-09-30,16.0,21.0,85.0,7.0,2020-09-30,90.0,100.0,2022-09-30,unités
Offrir une scolarisation inclusive à tous les enfants handicapés,Nombre de classes adaptées à la scolarisation des enfants autistes (UEMA/UEEA) à l’école maternelle et à l’école élémentaire,nombre-creation-ueea,84,Vaucluse,4.0,2022-09-30,1.0,2017-09-30,3.0,300.0,2.0,100.0,2020-09-30,5.0,75.0,2022-09-30,classes
Déployer Parcoursup ,Taux de réussite aux examens de licence 1,tx-reussite-examens,84,Vaucluse,37.1,2021-10-31,35.8,2017-10-31,1.0,4.0,38.8,-4.0,2019-10-31,47.0,12.0,2022-10-31,% de réussite
Promouvoir l'engagement chez les jeunes,Nombre de volontaires ayant réalisé au moins un jour de mission de service civique dans l'année,nb-jeunes-engages,84,Vaucluse,1137.0,2021-12-31,1326.0,2017-12-31,-189.0,-14.0,1136.0,0.0,2020-12-31,,,,jeunes
Aide de France Relance aux entreprises,Nombre d’entreprises industrielles (dont PME) bénéficiaires des aides à l'investissement de France Relance,nb-entreprises-industrielles-agricoles,84,Vaucluse,76.0,2022-12-31,0.0,2020-10-31,76.0,,,,,,,,entreprises industrielles
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant bénéficié d'un chèque numérique de 500€,nb-entreprises-cheaque-numerique,84,Vaucluse,1370.0,2022-11-30,0.0,2020-09-30,1370.0,,362.0,278.0,2021-04-30,1177.0,100.0,2022-12-31,entreprises
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant disposé d'un diagnostic numérique et d'un plan d'action individualisé,nb-diagnostics-individualises,84,Vaucluse,358.0,2022-11-30,0.0,2020-09-30,358.0,,179.0,100.0,2021-04-30,321.0,100.0,2022-12-31,entreprises
Développer l’apprentissage,Nombre de contrats d’apprentissage,nombre-contrats-apprentissage,84,Vaucluse,6330.0,2022-10-31,2457.0,2017-12-31,3873.0,158.0,4248.0,49.0,2020-12-31,4193.0,100.0,2022-12-31,contrats
Plan 1 jeune 1 solution,Nombre de recrutements de jeunes,nombre-recrutements-jeunes,84,Vaucluse,21796.0,2022-07-31,16806.0,2019-07-31,4990.0,30.0,10113.0,116.0,2021-02-28,,,,Recrutements depuis le mois d'août précédent
Pacte d'ambition pour l'insertion par l'activité économique,Nombre de bénéficiaires en structures d'insertion par l'activité économique,nb-beneficiaires-siae,84,Vaucluse,1273.0,2022-09-30,1224.0,2017-01-31,49.0,4.0,1252.0,2.0,2021-02-28,2133.0,5.0,2022-12-31,bénéficiaires *
Supprimer la taxe d’habitation sur les résidences principales,Nombre de bénéficiaires totalement exonérés,nb-beneficiaires-suppression-taxe-habitation,84,Vaucluse,207537.0,2022-12-31,0.0,2017-12-31,207537.0,,,,,256184.0,81.0,2023-12-31,bénéficiaires
Déployer le plan vélo,Kilomètres d'aménagements cyclables sécurisés,km-amenagement-cyclables-securises,84,Vaucluse,440.0,2022-12-31,235.0,2017-12-31,205.0,87.0,321.0,37.0,2020-09-30,351.0,100.0,2022-03-31,kilomètres
Verdir le parc automobile,Nombre de primes à la conversion et de bonus écologiques,nb-primes-conversion,84,Vaucluse,18382.0,2022-12-31,0.0,2018-01-31,18382.0,,9414.0,95.0,2020-09-30,12477.0,100.0,2022-06-30,primes et bonus
