mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,progression_derniere_maj,pourcentage_progression_derniere_maj,progression_derniere_maj_date,cible,pourcentage_cible,date_cible,unite
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de CP et CE1 en éducation prioritaire dédoublées,tx-classes-cp-ce1-rep,91,Essonne,100.0,2022-09-30,97.0,2019-10-31,3.0,3.0,100.0,0.0,2020-10-31,100.0,100.0,2021-10-31,% des classes
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de grande section en éducation prioritaire dédoublées,tx-gs-rep,91,Essonne,36.0,2022-09-30,0.0,2019-11-30,36.0,,,,,66.0,55.0,2022-11-30,% des classes
"Limiter les classes à 24 en grande section, CP, CE1","Part des classes de GS, CP ou CE1 ayant un effectif inférieur ou égal à 24 élèves",tx-classes-cp-ce1,91,Essonne,74.0,2022-09-30,58.0,2019-09-30,16.0,28.0,65.0,14.0,2020-09-30,100.0,38.0,2022-09-30,% des classes
Devoirs faits au collège,Part de collégiens bénéficiant du dispositif (en %),taux-collegiens-beneficiaires,91,Essonne,23.0,2022-09-30,19.0,2018-03-31,4.0,21.0,,,,26.0,57.0,2022-12-31,% de collégiens
Offrir une scolarisation inclusive à tous les enfants handicapés,"Nombre d’unités locales d’inclusion scolaires (ULIS) pour les élèves en situation de handicap à l’école maternelle, à l’école élémentaire, au collège et au lycée",nombre-creation-ulis,91,Essonne,183.0,2022-09-30,148.0,2017-09-30,35.0,24.0,171.0,7.0,2020-09-30,190.0,83.0,2022-09-30,unités
Offrir une scolarisation inclusive à tous les enfants handicapés,Nombre de classes adaptées à la scolarisation des enfants autistes (UEMA/UEEA) à l’école maternelle et à l’école élémentaire,nombre-creation-ueea,91,Essonne,6.0,2022-09-30,1.0,2017-09-30,5.0,500.0,4.0,50.0,2020-09-30,6.0,100.0,2022-09-30,classes
Déployer Parcoursup ,Taux de réussite aux examens de licence 1,tx-reussite-examens,91,Essonne,43.0,2021-10-31,42.3,2017-10-31,1.0,2.0,47.8,-10.0,2019-10-31,47.0,15.0,2022-10-31,% de réussite
Promouvoir l'engagement chez les jeunes,Nombre de volontaires ayant réalisé au moins un jour de mission de service civique dans l'année,nb-jeunes-engages,91,Essonne,2150.0,2021-12-31,1394.0,2017-12-31,756.0,54.0,1955.0,10.0,2020-12-31,,,,jeunes
Aide de France Relance aux entreprises,Nombre d’entreprises industrielles (dont PME) bénéficiaires des aides à l'investissement de France Relance,nb-entreprises-industrielles-agricoles,91,Essonne,114.0,2022-12-31,0.0,2020-10-31,114.0,,,,,,,,entreprises industrielles
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant bénéficié d'un chèque numérique de 500€,nb-entreprises-cheaque-numerique,91,Essonne,1496.0,2022-11-30,0.0,2020-09-30,1496.0,,247.0,506.0,2021-04-30,1948.0,77.0,2022-12-31,entreprises
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant disposé d'un diagnostic numérique et d'un plan d'action individualisé,nb-diagnostics-individualises,91,Essonne,564.0,2022-11-30,0.0,2020-09-30,564.0,,251.0,125.0,2021-04-30,417.0,100.0,2022-12-31,entreprises
Développer l’apprentissage,Nombre de contrats d’apprentissage,nombre-contrats-apprentissage,91,Essonne,13341.0,2022-10-31,5611.0,2017-12-31,7730.0,138.0,8369.0,59.0,2020-12-31,8163.0,100.0,2022-12-31,contrats
Plan 1 jeune 1 solution,Nombre de recrutements de jeunes,nombre-recrutements-jeunes,91,Essonne,48252.0,2022-07-31,40615.0,2019-07-31,7637.0,19.0,27179.0,78.0,2021-02-28,,,,Recrutements depuis le mois d'août précédent
Pacte d'ambition pour l'insertion par l'activité économique,Nombre de bénéficiaires en structures d'insertion par l'activité économique,nb-beneficiaires-siae,91,Essonne,1737.0,2022-09-30,1359.0,2017-01-31,378.0,28.0,1962.0,-11.0,2021-02-28,3321.0,19.0,2022-12-31,bénéficiaires *
Supprimer la taxe d’habitation sur les résidences principales,Nombre de bénéficiaires totalement exonérés,nb-beneficiaires-suppression-taxe-habitation,91,Essonne,355513.0,2022-12-31,0.0,2017-12-31,355513.0,,,,,536112.0,66.0,2023-12-31,bénéficiaires
Déployer le plan vélo,Kilomètres d'aménagements cyclables sécurisés,km-amenagement-cyclables-securises,91,Essonne,875.0,2022-12-31,679.0,2017-12-31,196.0,29.0,812.0,8.0,2020-09-30,878.0,98.0,2022-03-31,kilomètres
Verdir le parc automobile,Nombre de primes à la conversion et de bonus écologiques,nb-primes-conversion,91,Essonne,25464.0,2022-12-31,0.0,2018-01-31,25464.0,,9141.0,179.0,2020-09-30,29271.0,87.0,2022-06-30,primes et bonus
Verdir le parc automobile,Nombre de bornes de recharge pour véhicules électriques déployées,nb-points-recharge,91,Essonne,1238.0,2022-12-31,338.0,2019-09-30,900.0,266.0,,,,1951.0,56.0,2022-03-31,bornes de recharge
Mettre en œuvre la sortie du plastique à usage unique et lutter contre le gaspillage,Nombre de Français qui peuvent mettre tous les emballages dans le bac jaune,nb-francais-emballages-bac-jaune,91,Essonne,1300000.0,2022-12-31,1220000.0,2017-06-30,80000.0,7.0,1280000.0,2.0,2020-06-30,1300000.0,100.0,2022-12-31,habitants
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Surface agricole cultivée en agriculture biologique,surface-agriculture-biologique,91,Essonne,13.9,2021-12-31,4.6,2017-12-31,9.0,202.0,8.7,60.0,2019-12-31,15.0,89.0,2022-12-31,% de surface agricole
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Nombre d’agriculteurs engagés dans une démarche certifiée de transition agro-écologique,nb-agriculteurs-agro-eco,91,Essonne,181.0,2021-12-31,73.0,2017-12-31,108.0,148.0,,,,184.0,97.0,2022-12-31,agriculteurs
Sécuriser le paiement des aides PAC,Taux de bénéficiaires payés dans les délais prévus,taux-paiement-dpb,91,Essonne,99.83,2022-12-31,0.0,2017-12-31,100.0,,,,,99.0,100.0,2022-12-31,%
Renforcer la sécurité du quotidien,Nombre d’heures de patrouille de voie publique,nb-heures-patrouille,91,Essonne,1194505.0,2022-10-31,501479.0,2017-12-31,693026.0,138.0,,,,,,,heures de patrouille sur douze mois *
Renforcer la sécurité du quotidien,Atteintes aux personnes dans les transports en commun,nb-atteintes-personnes,91,Essonne,832.0,2021-12-31,971.0,2017-12-31,-139.0,-14.0,,,,,,,atteintes aux personnes dans l'année
Renforcer la sécurité du quotidien,Atteintes aux biens dans les transports en commun,nb-atteintes-biens,91,Essonne,2458.0,2021-12-31,3014.0,2017-12-31,-556.0,-18.0,,,,,,,atteintes aux biens dans l'année
Lutter contre les stupéfiants,Nombre d'amendes forfaitaires délictuelles dressées,nb-amendes-delictuelles-dressees,91,Essonne,2820.0,2022-12-31,0.0,2020-05-31,2820.0,,556.0,407.0,2021-03-31,,,,amendes dressées
Lutter contre les violences faites aux femmes,Nombre d’ordonnances de protection délivrées,nb-ordonnances-delivrees,91,Essonne,47.0,2021-12-31,26.0,2017-12-31,21.0,81.0,,,,,,,ordonnances dans l'année
Lutter contre les atteintes aux principes républicains,Nombre de contrôles réalisés dans le cadre des CLIR ou des dispositifs existant localement avant la mise en place progressive des CLIR,nb-controles-clir,91,Essonne,33.0,2022-12-31,,,,,,,,,,,contrôles
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,91,Essonne,34.0,2022-09-30,41.0,2017-12-31,-7.0,-17.0,30.0,13.0,2019-12-31,,,,morts dans l'année
Lutter contre la récidive par une meilleure insertion professionnelle des personnes placées sous main de justice,Taux de personnes détenues ayant bénéficié d'une formation dans l'année,tx-detenus-formation,91,Essonne,3.0,2022-09-30,3.0,2021-06-30,0.0,0.0,,,,,,,% de détenus
Lutter contre la récidive par une meilleure insertion professionnelle des personnes placées sous main de justice,Postes de travail d’intérêt général proposés sur l’ensemble du territoire national en tant que peine,nb-postes-tig,91,Essonne,198.0,2022-12-31,102.0,2021-03-31,96.0,94.0,,,,,,,postes
Lutter contre les impayés de pensions alimentaires,Nombre de familles bénéficiaires d'une pension alimentaire versée par l'intermédiaire du service public des pensions alimentaires,nb-familles-aripa,91,Essonne,1189.0,2022-10-31,0.0,2020-09-30,1189.0,,75.0,1485.0,2021-03-31,3614.0,33.0,2022-12-31,familles
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins audio,tx-equipements-audio,91,Essonne,47.67,2022-06-30,0.0,2018-12-31,48.0,,8.51,460.0,2020-09-30,40.0,100.0,2022-12-31,%
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins dentaires,tx-equipements-dentaire,91,Essonne,43.6,2022-06-30,0.0,2019-03-31,44.0,,42.83,2.0,2020-09-30,45.0,97.0,2022-12-31,%
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins optiques,tx-equipements-optique,91,Essonne,16.38,2022-06-30,0.0,2019-12-31,16.0,,13.67,20.0,2020-09-30,20.0,82.0,2022-12-31,%
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de maisons de santé pluri-professionnelles,nb-maisons-sante,91,Essonne,29.0,2022-12-31,14.0,2017-06-30,15.0,107.0,22.0,32.0,2020-06-30,24.0,100.0,2022-12-31,maisons de santé
Doubler le nombre de maisons de santé et de centres de santé dans les territoires,Nombre de centres de santé,nb-centres-sante,91,Essonne,6.0,2021-12-31,3.0,2017-12-31,3.0,100.0,,,,4.0,100.0,2022-12-31,centres de santé
Allonger le congé paternité pour un meilleur développement de l’enfant,Nombre de pères / conjoints prenant un congé de paternité,nb-peres-conge-paternite,91,Essonne,8428.0,2021-12-31,7948.0,2018-12-31,480.0,6.0,5520.0,53.0,2020-09-30,9267.0,36.0,2022-12-31,pères / conjoints dans l'année
