mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,progression_derniere_maj,pourcentage_progression_derniere_maj,progression_derniere_maj_date,cible,pourcentage_cible,date_cible,unite
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de CP et CE1 en éducation prioritaire dédoublées,tx-classes-cp-ce1-rep,60,Oise,100.0,2022-09-30,91.0,2019-10-31,9.0,10.0,100.0,0.0,2020-10-31,100.0,100.0,2021-10-31,% des classes
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de grande section en éducation prioritaire dédoublées,tx-gs-rep,60,Oise,49.0,2022-09-30,2.0,2019-11-30,47.0,2350.0,3.0,1533.0,2020-11-30,58.0,84.0,2022-11-30,% des classes
"Limiter les classes à 24 en grande section, CP, CE1","Part des classes de GS, CP ou CE1 ayant un effectif inférieur ou égal à 24 élèves",tx-classes-cp-ce1,60,Oise,83.0,2022-09-30,72.0,2019-09-30,11.0,15.0,76.0,9.0,2020-09-30,100.0,39.0,2022-09-30,% des classes
Devoirs faits au collège,Part de collégiens bénéficiant du dispositif (en %),taux-collegiens-beneficiaires,60,Oise,24.0,2022-09-30,33.0,2018-03-31,-9.0,-27.0,,,,37.0,0.0,2022-12-31,% de collégiens
Offrir une scolarisation inclusive à tous les enfants handicapés,"Nombre d’unités locales d’inclusion scolaires (ULIS) pour les élèves en situation de handicap à l’école maternelle, à l’école élémentaire, au collège et au lycée",nombre-creation-ulis,60,Oise,150.0,2022-09-30,133.0,2017-09-30,17.0,13.0,141.0,6.0,2020-09-30,163.0,57.0,2022-09-30,unités
Offrir une scolarisation inclusive à tous les enfants handicapés,Nombre de classes adaptées à la scolarisation des enfants autistes (UEMA/UEEA) à l’école maternelle et à l’école élémentaire,nombre-creation-ueea,60,Oise,4.0,2022-09-30,1.0,2017-09-30,3.0,300.0,1.0,300.0,2020-09-30,4.0,100.0,2022-09-30,classes
Déployer Parcoursup ,Taux de réussite aux examens de licence 1,tx-reussite-examens,60,Oise,44.1,2021-10-31,39.4,2017-10-31,5.0,12.0,39.3,12.0,2019-10-31,47.0,62.0,2022-10-31,% de réussite
Promouvoir l'engagement chez les jeunes,Nombre de volontaires ayant réalisé au moins un jour de mission de service civique dans l'année,nb-jeunes-engages,60,Oise,1677.0,2021-12-31,1208.0,2017-12-31,469.0,39.0,1396.0,20.0,2020-12-31,,,,jeunes
Aide de France Relance aux entreprises,Nombre d’entreprises industrielles (dont PME) bénéficiaires des aides à l'investissement de France Relance,nb-entreprises-industrielles-agricoles,60,Oise,125.0,2022-12-31,0.0,2020-10-31,125.0,,,,,,,,entreprises industrielles
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant bénéficié d'un chèque numérique de 500€,nb-entreprises-cheaque-numerique,60,Oise,885.0,2022-11-30,0.0,2020-09-30,885.0,,162.0,446.0,2021-04-30,976.0,91.0,2022-12-31,entreprises
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant disposé d'un diagnostic numérique et d'un plan d'action individualisé,nb-diagnostics-individualises,60,Oise,378.0,2022-11-30,0.0,2020-09-30,378.0,,138.0,174.0,2021-04-30,330.0,100.0,2022-12-31,entreprises
Développer l’apprentissage,Nombre de contrats d’apprentissage,nombre-contrats-apprentissage,60,Oise,7599.0,2022-10-31,3127.0,2017-12-31,4472.0,143.0,5019.0,51.0,2020-12-31,4945.0,100.0,2022-12-31,contrats
Plan 1 jeune 1 solution,Nombre de recrutements de jeunes,nombre-recrutements-jeunes,60,Oise,23535.0,2022-07-31,18846.0,2019-07-31,4689.0,25.0,12382.0,90.0,2021-02-28,,,,Recrutements depuis le mois d'août précédent
Pacte d'ambition pour l'insertion par l'activité économique,Nombre de bénéficiaires en structures d'insertion par l'activité économique,nb-beneficiaires-siae,60,Oise,2493.0,2022-09-30,2475.0,2017-01-31,18.0,1.0,2330.0,7.0,2021-02-28,4623.0,1.0,2022-12-31,bénéficiaires *
Supprimer la taxe d’habitation sur les résidences principales,Nombre de bénéficiaires totalement exonérés,nb-beneficiaires-suppression-taxe-habitation,60,Oise,263288.0,2022-12-31,0.0,2017-12-31,263288.0,,,,,342266.0,77.0,2023-12-31,bénéficiaires
Déployer le plan vélo,Kilomètres d'aménagements cyclables sécurisés,km-amenagement-cyclables-securises,60,Oise,752.0,2022-12-31,607.0,2017-12-31,145.0,24.0,666.0,13.0,2020-09-30,745.0,100.0,2022-03-31,kilomètres
Verdir le parc automobile,Nombre de primes à la conversion et de bonus écologiques,nb-primes-conversion,60,Oise,25034.0,2022-12-31,0.0,2018-01-31,25034.0,,10505.0,138.0,2020-09-30,18466.0,100.0,2022-06-30,primes et bonus
Verdir le parc automobile,Nombre de bornes de recharge pour véhicules électriques déployées,nb-points-recharge,60,Oise,920.0,2022-12-31,396.0,2019-09-30,524.0,132.0,,,,1231.0,63.0,2022-03-31,bornes de recharge
Mettre en œuvre la sortie du plastique à usage unique et lutter contre le gaspillage,Nombre de Français qui peuvent mettre tous les emballages dans le bac jaune,nb-francais-emballages-bac-jaune,60,Oise,820000.0,2022-12-31,510000.0,2017-06-30,310000.0,61.0,820000.0,0.0,2020-06-30,820000.0,100.0,2022-12-31,habitants
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Surface agricole cultivée en agriculture biologique,surface-agriculture-biologique,60,Oise,4.2,2021-12-31,2.0,2017-12-31,2.0,110.0,3.3,27.0,2019-12-31,15.0,17.0,2022-12-31,% de surface agricole
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Nombre d’agriculteurs engagés dans une démarche certifiée de transition agro-écologique,nb-agriculteurs-agro-eco,60,Oise,243.0,2021-12-31,115.0,2017-12-31,128.0,111.0,,,,267.0,84.0,2022-12-31,agriculteurs
Sécuriser le paiement des aides PAC,Taux de bénéficiaires payés dans les délais prévus,taux-paiement-dpb,60,Oise,99.89,2022-12-31,0.0,2017-12-31,100.0,,,,,99.0,100.0,2022-12-31,%
