mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,progression_derniere_maj,pourcentage_progression_derniere_maj,progression_derniere_maj_date,cible,pourcentage_cible,date_cible,unite
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de CP et CE1 en éducation prioritaire dédoublées,tx-classes-cp-ce1-rep,94,Val-de-Marne,100.0,2022-09-30,96.0,2019-10-31,4.0,4.0,100.0,0.0,2020-10-31,100.0,100.0,2021-10-31,% des classes
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de grande section en éducation prioritaire dédoublées,tx-gs-rep,94,Val-de-Marne,15.0,2022-09-30,2.0,2019-11-30,13.0,650.0,4.0,275.0,2020-11-30,55.0,25.0,2022-11-30,% des classes
"Limiter les classes à 24 en grande section, CP, CE1","Part des classes de GS, CP ou CE1 ayant un effectif inférieur ou égal à 24 élèves",tx-classes-cp-ce1,94,Val-de-Marne,79.0,2022-09-30,59.0,2019-09-30,20.0,34.0,60.0,32.0,2020-09-30,100.0,49.0,2022-09-30,% des classes
Devoirs faits au collège,Part de collégiens bénéficiant du dispositif (en %),taux-collegiens-beneficiaires,94,Val-de-Marne,24.0,2022-09-30,20.0,2018-03-31,4.0,20.0,,,,32.0,33.0,2022-12-31,% de collégiens
Offrir une scolarisation inclusive à tous les enfants handicapés,"Nombre d’unités locales d’inclusion scolaires (ULIS) pour les élèves en situation de handicap à l’école maternelle, à l’école élémentaire, au collège et au lycée",nombre-creation-ulis,94,Val-de-Marne,158.0,2022-09-30,131.0,2017-09-30,27.0,21.0,146.0,8.0,2020-09-30,156.0,100.0,2022-09-30,unités
Offrir une scolarisation inclusive à tous les enfants handicapés,Nombre de classes adaptées à la scolarisation des enfants autistes (UEMA/UEEA) à l’école maternelle et à l’école élémentaire,nombre-creation-ueea,94,Val-de-Marne,8.0,2022-09-30,1.0,2017-09-30,7.0,700.0,4.0,100.0,2020-09-30,6.0,100.0,2022-09-30,classes
Déployer Parcoursup ,Taux de réussite aux examens de licence 1,tx-reussite-examens,94,Val-de-Marne,42.4,2021-10-31,37.6,2017-10-31,5.0,13.0,39.7,7.0,2019-10-31,47.0,51.0,2022-10-31,% de réussite
Promouvoir l'engagement chez les jeunes,Nombre de volontaires ayant réalisé au moins un jour de mission de service civique dans l'année,nb-jeunes-engages,94,Val-de-Marne,2300.0,2021-12-31,1530.0,2017-12-31,770.0,50.0,1921.0,20.0,2020-12-31,,,,jeunes
Aide de France Relance aux entreprises,Nombre d’entreprises industrielles (dont PME) bénéficiaires des aides à l'investissement de France Relance,nb-entreprises-industrielles-agricoles,94,Val-de-Marne,56.0,2022-12-31,0.0,2020-10-31,56.0,,,,,,,,entreprises industrielles
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant bénéficié d'un chèque numérique de 500€,nb-entreprises-cheaque-numerique,94,Val-de-Marne,1701.0,2022-11-30,0.0,2020-09-30,1701.0,,298.0,471.0,2021-04-30,2392.0,71.0,2022-12-31,entreprises
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant disposé d'un diagnostic numérique et d'un plan d'action individualisé,nb-diagnostics-individualises,94,Val-de-Marne,727.0,2022-11-30,0.0,2020-09-30,727.0,,249.0,192.0,2021-04-30,462.0,100.0,2022-12-31,entreprises
Développer l’apprentissage,Nombre de contrats d’apprentissage,nombre-contrats-apprentissage,94,Val-de-Marne,15946.0,2022-10-31,5483.0,2017-12-31,10463.0,191.0,9387.0,70.0,2020-12-31,9264.0,100.0,2022-12-31,contrats
