mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,progression_derniere_maj,pourcentage_progression_derniere_maj,progression_derniere_maj_date,cible,pourcentage_cible,date_cible,unite
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de CP et CE1 en éducation prioritaire dédoublées,tx-classes-cp-ce1-rep,86,Vienne,100.0,2022-09-30,100.0,2019-10-31,0.0,0.0,100.0,0.0,2020-10-31,100.0,,2021-10-31,% des classes
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de grande section en éducation prioritaire dédoublées,tx-gs-rep,86,Vienne,72.0,2022-09-30,2.0,2019-11-30,70.0,3500.0,4.0,1700.0,2020-11-30,73.0,99.0,2022-11-30,% des classes
"Limiter les classes à 24 en grande section, CP, CE1","Part des classes de GS, CP ou CE1 ayant un effectif inférieur ou égal à 24 élèves",tx-classes-cp-ce1,86,Vienne,92.0,2022-09-30,74.0,2019-09-30,18.0,24.0,83.0,11.0,2020-09-30,100.0,69.0,2022-09-30,% des classes
Devoirs faits au collège,Part de collégiens bénéficiant du dispositif (en %),taux-collegiens-beneficiaires,86,Vienne,32.0,2022-09-30,26.0,2018-03-31,6.0,23.0,,,,34.0,75.0,2022-12-31,% de collégiens
Offrir une scolarisation inclusive à tous les enfants handicapés,"Nombre d’unités locales d’inclusion scolaires (ULIS) pour les élèves en situation de handicap à l’école maternelle, à l’école élémentaire, au collège et au lycée",nombre-creation-ulis,86,Vienne,61.0,2022-09-30,59.0,2017-09-30,2.0,3.0,58.0,5.0,2020-09-30,62.0,67.0,2022-09-30,unités
Offrir une scolarisation inclusive à tous les enfants handicapés,Nombre de classes adaptées à la scolarisation des enfants autistes (UEMA/UEEA) à l’école maternelle et à l’école élémentaire,nombre-creation-ueea,86,Vienne,1.0,2022-09-30,1.0,2017-09-30,0.0,0.0,1.0,0.0,2020-09-30,3.0,0.0,2022-09-30,classes
Déployer Parcoursup ,Taux de réussite aux examens de licence 1,tx-reussite-examens,86,Vienne,59.6,2021-10-31,48.9,2017-10-31,11.0,22.0,54.3,10.0,2019-10-31,47.0,100.0,2022-10-31,% de réussite
Promouvoir l'engagement chez les jeunes,Nombre de volontaires ayant réalisé au moins un jour de mission de service civique dans l'année,nb-jeunes-engages,86,Vienne,1133.0,2021-12-31,1248.0,2017-12-31,-115.0,-9.0,1158.0,-2.0,2020-12-31,,,,jeunes
Aide de France Relance aux entreprises,Nombre d’entreprises industrielles (dont PME) bénéficiaires des aides à l'investissement de France Relance,nb-entreprises-industrielles-agricoles,86,Vienne,63.0,2022-12-31,0.0,2020-10-31,63.0,,,,,,,,entreprises industrielles
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant bénéficié d'un chèque numérique de 500€,nb-entreprises-cheaque-numerique,86,Vienne,542.0,2022-11-30,0.0,2020-09-30,542.0,,136.0,299.0,2021-04-30,517.0,100.0,2022-12-31,entreprises
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant disposé d'un diagnostic numérique et d'un plan d'action individualisé,nb-diagnostics-individualises,86,Vienne,191.0,2022-11-30,0.0,2020-09-30,191.0,,81.0,136.0,2021-04-30,189.0,100.0,2022-12-31,entreprises
Développer l’apprentissage,Nombre de contrats d’apprentissage,nombre-contrats-apprentissage,86,Vienne,4820.0,2022-10-31,2390.0,2017-12-31,2430.0,102.0,3400.0,42.0,2020-12-31,3355.0,100.0,2022-12-31,contrats
Plan 1 jeune 1 solution,Nombre de recrutements de jeunes,nombre-recrutements-jeunes,86,Vienne,15683.0,2022-07-31,11875.0,2019-07-31,3808.0,32.0,8764.0,79.0,2021-02-28,,,,Recrutements depuis le mois d'août précédent
Pacte d'ambition pour l'insertion par l'activité économique,Nombre de bénéficiaires en structures d'insertion par l'activité économique,nb-beneficiaires-siae,86,Vienne,1929.0,2022-09-30,1535.0,2017-01-31,394.0,26.0,1710.0,13.0,2021-02-28,2385.0,46.0,2022-12-31,bénéficiaires *
Supprimer la taxe d’habitation sur les résidences principales,Nombre de bénéficiaires totalement exonérés,nb-beneficiaires-suppression-taxe-habitation,86,Vienne,163776.0,2022-12-31,0.0,2017-12-31,163776.0,,,,,202419.0,81.0,2023-12-31,bénéficiaires
Déployer le plan vélo,Kilomètres d'aménagements cyclables sécurisés,km-amenagement-cyclables-securises,86,Vienne,402.0,2022-12-31,284.0,2017-12-31,118.0,42.0,402.0,0.0,2020-09-30,449.0,72.0,2022-03-31,kilomètres
