mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,progression_derniere_maj,pourcentage_progression_derniere_maj,progression_derniere_maj_date,cible,pourcentage_cible,date_cible,unite
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de CP et CE1 en éducation prioritaire dédoublées,tx-classes-cp-ce1-rep,41,Loir-et-Cher,100.0,2022-09-30,100.0,2019-10-31,0.0,0.0,100.0,0.0,2020-10-31,100.0,,2021-10-31,% des classes
"Dédoubler les classes en éducation prioritaire (grande section, CP, CE1) ",Part des classes de grande section en éducation prioritaire dédoublées,tx-gs-rep,41,Loir-et-Cher,86.0,2022-09-30,0.0,2019-11-30,86.0,,,,,61.0,100.0,2022-11-30,% des classes
"Limiter les classes à 24 en grande section, CP, CE1","Part des classes de GS, CP ou CE1 ayant un effectif inférieur ou égal à 24 élèves",tx-classes-cp-ce1,41,Loir-et-Cher,90.0,2022-09-30,76.0,2019-09-30,14.0,18.0,83.0,8.0,2020-09-30,100.0,58.0,2022-09-30,% des classes
Devoirs faits au collège,Part de collégiens bénéficiant du dispositif (en %),taux-collegiens-beneficiaires,41,Loir-et-Cher,28.0,2022-09-30,24.0,2018-03-31,4.0,17.0,,,,35.0,36.0,2022-12-31,% de collégiens
Offrir une scolarisation inclusive à tous les enfants handicapés,"Nombre d’unités locales d’inclusion scolaires (ULIS) pour les élèves en situation de handicap à l’école maternelle, à l’école élémentaire, au collège et au lycée",nombre-creation-ulis,41,Loir-et-Cher,71.0,2022-09-30,47.0,2017-09-30,24.0,51.0,60.0,18.0,2020-09-30,65.0,100.0,2022-09-30,unités
Offrir une scolarisation inclusive à tous les enfants handicapés,Nombre de classes adaptées à la scolarisation des enfants autistes (UEMA/UEEA) à l’école maternelle et à l’école élémentaire,nombre-creation-ueea,41,Loir-et-Cher,2.0,2022-09-30,1.0,2017-09-30,1.0,100.0,1.0,100.0,2020-09-30,2.0,100.0,2022-09-30,classes
Déployer Parcoursup ,Taux de réussite aux examens de licence 1,tx-reussite-examens,41,Loir-et-Cher,47.8,2021-10-31,42.5,2017-10-31,5.0,12.0,44.5,7.0,2019-10-31,47.0,100.0,2022-10-31,% de réussite
Promouvoir l'engagement chez les jeunes,Nombre de volontaires ayant réalisé au moins un jour de mission de service civique dans l'année,nb-jeunes-engages,41,Loir-et-Cher,506.0,2021-12-31,431.0,2017-12-31,75.0,17.0,465.0,9.0,2020-12-31,,,,jeunes
Aide de France Relance aux entreprises,Nombre d’entreprises industrielles (dont PME) bénéficiaires des aides à l'investissement de France Relance,nb-entreprises-industrielles-agricoles,41,Loir-et-Cher,77.0,2022-12-31,0.0,2020-10-31,77.0,,,,,,,,entreprises industrielles
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant bénéficié d'un chèque numérique de 500€,nb-entreprises-cheaque-numerique,41,Loir-et-Cher,450.0,2022-11-30,0.0,2020-09-30,450.0,,148.0,204.0,2021-04-30,396.0,100.0,2022-12-31,entreprises
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant disposé d'un diagnostic numérique et d'un plan d'action individualisé,nb-diagnostics-individualises,41,Loir-et-Cher,207.0,2022-11-30,0.0,2020-09-30,207.0,,65.0,218.0,2021-04-30,255.0,81.0,2022-12-31,entreprises
Développer l’apprentissage,Nombre de contrats d’apprentissage,nombre-contrats-apprentissage,41,Loir-et-Cher,3238.0,2022-10-31,1959.0,2017-12-31,1279.0,65.0,2460.0,32.0,2020-12-31,2450.0,100.0,2022-12-31,contrats
Plan 1 jeune 1 solution,Nombre de recrutements de jeunes,nombre-recrutements-jeunes,41,Loir-et-Cher,10090.0,2022-07-31,8079.0,2019-07-31,2011.0,25.0,5242.0,92.0,2021-02-28,,,,Recrutements depuis le mois d'août précédent
Pacte d'ambition pour l'insertion par l'activité économique,Nombre de bénéficiaires en structures d'insertion par l'activité économique,nb-beneficiaires-siae,41,Loir-et-Cher,556.0,2022-09-30,552.0,2017-01-31,4.0,1.0,505.0,10.0,2021-02-28,985.0,1.0,2022-12-31,bénéficiaires *
Supprimer la taxe d’habitation sur les résidences principales,Nombre de bénéficiaires totalement exonérés,nb-beneficiaires-suppression-taxe-habitation,41,Loir-et-Cher,124350.0,2022-12-31,0.0,2017-12-31,124350.0,,,,,152393.0,82.0,2023-12-31,bénéficiaires
Déployer le plan vélo,Kilomètres d'aménagements cyclables sécurisés,km-amenagement-cyclables-securises,41,Loir-et-Cher,266.0,2022-12-31,187.0,2017-12-31,79.0,42.0,234.0,14.0,2020-09-30,261.0,100.0,2022-03-31,kilomètres
Verdir le parc automobile,Nombre de primes à la conversion et de bonus écologiques,nb-primes-conversion,41,Loir-et-Cher,8870.0,2022-12-31,0.0,2018-01-31,8870.0,,4778.0,86.0,2020-09-30,7264.0,100.0,2022-06-30,primes et bonus
Verdir le parc automobile,Nombre de bornes de recharge pour véhicules électriques déployées,nb-points-recharge,41,Loir-et-Cher,439.0,2022-12-31,230.0,2019-09-30,209.0,91.0,,,,484.0,82.0,2022-03-31,bornes de recharge
Mettre en œuvre la sortie du plastique à usage unique et lutter contre le gaspillage,Nombre de Français qui peuvent mettre tous les emballages dans le bac jaune,nb-francais-emballages-bac-jaune,41,Loir-et-Cher,330000.0,2022-12-31,20000.0,2017-06-30,310000.0,1550.0,20000.0,1550.0,2020-06-30,330000.0,100.0,2022-12-31,habitants
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Surface agricole cultivée en agriculture biologique,surface-agriculture-biologique,41,Loir-et-Cher,4.3,2021-12-31,2.6,2017-12-31,2.0,65.0,3.5,23.0,2019-12-31,15.0,14.0,2022-12-31,% de surface agricole
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Nombre d’agriculteurs engagés dans une démarche certifiée de transition agro-écologique,nb-agriculteurs-agro-eco,41,Loir-et-Cher,510.0,2021-12-31,167.0,2017-12-31,343.0,205.0,,,,367.0,100.0,2022-12-31,agriculteurs
Sécuriser le paiement des aides PAC,Taux de bénéficiaires payés dans les délais prévus,taux-paiement-dpb,41,Loir-et-Cher,99.96,2022-12-31,0.0,2017-12-31,100.0,,,,,99.0,100.0,2022-12-31,%
Renforcer la sécurité du quotidien,Nombre d’heures de patrouille de voie publique,nb-heures-patrouille,41,Loir-et-Cher,380741.0,2022-10-31,425880.0,2017-12-31,-45139.0,-11.0,,,,,,,heures de patrouille sur douze mois *
Renforcer la sécurité du quotidien,Atteintes aux personnes dans les transports en commun,nb-atteintes-personnes,41,Loir-et-Cher,36.0,2021-12-31,42.0,2017-12-31,-6.0,-14.0,,,,,,,atteintes aux personnes dans l'année
Renforcer la sécurité du quotidien,Atteintes aux biens dans les transports en commun,nb-atteintes-biens,41,Loir-et-Cher,126.0,2021-12-31,175.0,2017-12-31,-49.0,-28.0,,,,,,,atteintes aux biens dans l'année
Lutter contre les stupéfiants,Nombre d'amendes forfaitaires délictuelles dressées,nb-amendes-delictuelles-dressees,41,Loir-et-Cher,243.0,2022-12-31,0.0,2020-05-31,243.0,,67.0,263.0,2021-03-31,,,,amendes dressées
Lutter contre les violences faites aux femmes,Nombre d’ordonnances de protection délivrées,nb-ordonnances-delivrees,41,Loir-et-Cher,11.0,2019-12-31,3.0,2017-12-31,8.0,267.0,,,,,,,ordonnances dans l'année
Lutter contre les atteintes aux principes républicains,Nombre de contrôles réalisés dans le cadre des CLIR ou des dispositifs existant localement avant la mise en place progressive des CLIR,nb-controles-clir,41,Loir-et-Cher,3.0,2022-12-31,,,,,,,,,,,contrôles
