mesure,indicateur,id_indicateur,code_departement,libelle_departement,valeur_actuelle,date_valeur_actuelle,valeur_initiale,date_valeur_initiale,progression,pourcentage_progression,progression_derniere_maj,pourcentage_progression_derniere_maj,progression_derniere_maj_date,cible,pourcentage_cible,date_cible,unite
"Limiter les classes à 24 en grande section, CP, CE1","Part des classes de GS, CP ou CE1 ayant un effectif inférieur ou égal à 24 élèves",tx-classes-cp-ce1,43,Haute-Loire,86.0,2021-09-30,74.0,2019-09-30,12.0,16.0,79.0,9.0,2020-09-30,100.0,46.0,2022-09-30,% des classes
Devoirs faits au collège,Part de collégiens bénéficiant du dispositif (en %),taux-collegiens-beneficiaires,43,Haute-Loire,40.0,2021-09-30,26.0,2018-03-31,14.0,54.0,,,,35.0,100.0,2022-12-31,% de collégiens
Offrir une scolarisation inclusive à tous les enfants handicapés,"Nombre d’unités locales d’inclusion scolaires (ULIS) pour les élèves en situation de handicap à l’école maternelle, à l’école élémentaire, au collège et au lycée",nombre-creation-ulis,43,Haute-Loire,45.0,2021-09-30,38.0,2017-09-30,7.0,18.0,43.0,5.0,2020-09-30,44.0,100.0,2022-09-30,unités
Offrir une scolarisation inclusive à tous les enfants handicapés,Nombre de classes adaptées à la scolarisation des enfants autistes (UEMA/UEEA) à l’école maternelle et à l’école élémentaire,nombre-creation-ueea,43,Haute-Loire,2.0,2021-09-30,1.0,2017-09-30,1.0,100.0,1.0,100.0,2020-09-30,2.0,100.0,2022-09-30,classes
Déployer Parcoursup ,Taux de réussite aux examens de licence 1,tx-reussite-examens,43,Haute-Loire,60.8,2020-10-31,48.1,2017-10-31,13.0,26.0,53.1,15.0,2019-10-31,47.0,100.0,2022-10-31,% de réussite
Promouvoir l'engagement chez les jeunes,Nombre de volontaires ayant réalisé au moins un jour de mission de service civique dans l'année,nb-jeunes-engages,43,Haute-Loire,415.0,2021-12-31,431.0,2017-12-31,-16.0,-4.0,422.0,-2.0,2020-12-31,,,,jeunes
Aide de France Relance aux entreprises,Nombre d’entreprises industrielles (dont PME) bénéficiaires des aides à l'investissement de France Relance,nb-entreprises-industrielles-agricoles,43,Haute-Loire,103.0,2021-12-31,0.0,2020-10-31,103.0,,,,,,,,entreprises industrielles
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant bénéficié d'un chèque numérique de 500€,nb-entreprises-cheaque-numerique,43,Haute-Loire,294.0,2022-02-28,0.0,2020-09-30,294.0,,65.0,352.0,2021-04-30,322.0,91.0,2022-12-31,entreprises
Numérisation des petites et moyennes entreprises,Nombre d'entreprises ayant disposé d'un diagnostic numérique et d'un plan d'action individualisé,nb-diagnostics-individualises,43,Haute-Loire,127.0,2022-02-28,0.0,2020-09-30,127.0,,38.0,234.0,2021-04-30,102.0,100.0,2022-12-31,entreprises
Développer l’apprentissage,Nombre de contrats d’apprentissage,nombre-contrats-apprentissage,43,Haute-Loire,2195.0,2021-12-31,994.0,2017-12-31,1201.0,121.0,1781.0,23.0,2020-12-31,1772.0,100.0,2022-12-31,contrats
Plan 1 jeune 1 solution,Nombre de recrutements de jeunes,nombre-recrutements-jeunes,43,Haute-Loire,5003.0,2021-07-31,4251.0,2019-07-31,752.0,18.0,3138.0,59.0,2021-02-28,,,,Recrutements depuis le mois d'août précédent
Pacte d'ambition pour l'insertion par l'activité économique,Nombre de bénéficiaires en structures d'insertion par l'activité économique,nb-beneficiaires-siae,43,Haute-Loire,630.0,2021-10-31,535.0,2017-01-31,95.0,18.0,585.0,8.0,2021-02-28,1037.0,19.0,2022-12-31,bénéficiaires *
Supprimer la taxe d’habitation sur les résidences principales,Nombre de bénéficiaires totalement exonérés,nb-beneficiaires-suppression-taxe-habitation,43,Haute-Loire,89823.0,2021-12-31,0.0,2017-12-31,89823.0,,,,,104679.0,86.0,2023-12-31,bénéficiaires
Déployer le plan vélo,Kilomètres d'aménagements cyclables sécurisés,km-amenagement-cyclables-securises,43,Haute-Loire,166.0,2021-12-31,158.0,2017-12-31,8.0,5.0,147.0,13.0,2020-09-30,159.0,100.0,2022-03-31,kilomètres
Verdir le parc automobile,Nombre de primes à la conversion et de bonus écologiques,nb-primes-conversion,43,Haute-Loire,6814.0,2022-01-31,0.0,2018-01-31,6814.0,,5124.0,33.0,2020-09-30,5065.0,100.0,2022-06-30,primes et bonus
Verdir le parc automobile,Nombre de bornes de recharge pour véhicules électriques déployées,nb-points-recharge,43,Haute-Loire,120.0,2022-01-31,12.0,2019-09-30,108.0,900.0,,,,338.0,33.0,2022-03-31,bornes de recharge
Mettre en œuvre la sortie du plastique à usage unique et lutter contre le gaspillage,Nombre de Français qui peuvent mettre tous les emballages dans le bac jaune,nb-francais-emballages-bac-jaune,43,Haute-Loire,40000.0,2021-12-31,0.0,2017-06-30,40000.0,,,,,230000.0,17.0,2022-12-31,habitants
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Surface agricole cultivée en agriculture biologique,surface-agriculture-biologique,43,Haute-Loire,13.1,2020-12-31,11.1,2017-12-31,2.0,18.0,12.5,5.0,2019-12-31,15.0,51.0,2022-12-31,% de surface agricole
Réduire l'utilisation des produits phytosanitaires et accélérer la transition écologique,Nombre d’agriculteurs engagés dans une démarche certifiée de transition agro-écologique,nb-agriculteurs-agro-eco,43,Haute-Loire,543.0,2020-12-31,436.0,2017-12-31,107.0,25.0,,,,760.0,33.0,2022-12-31,agriculteurs
Sécuriser le paiement des aides PAC,Taux de bénéficiaires payés dans les délais prévus,taux-paiement-dpb,43,Haute-Loire,99.53,2021-12-31,0.0,2017-12-31,100.0,,,,,99.0,100.0,2022-12-31,%
Renforcer la sécurité du quotidien,Nombre d’heures de patrouille de voie publique,nb-heures-patrouille,43,Haute-Loire,264878.0,2022-01-31,276532.0,2017-12-31,-11654.0,-4.0,,,,,,,heures de patrouille sur douze mois *
Renforcer la sécurité du quotidien,Atteintes aux personnes dans les transports en commun,nb-atteintes-personnes,43,Haute-Loire,9.0,2021-12-31,11.0,2017-12-31,-2.0,-18.0,,,,,,,atteintes aux personnes dans l'année
Renforcer la sécurité du quotidien,Atteintes aux biens dans les transports en commun,nb-atteintes-biens,43,Haute-Loire,52.0,2021-12-31,69.0,2017-12-31,-17.0,-25.0,,,,,,,atteintes aux biens dans l'année
Lutter contre les stupéfiants,Nombre d'amendes forfaitaires délictuelles dressées,nb-amendes-delictuelles-dressees,43,Haute-Loire,221.0,2021-12-31,0.0,2020-05-31,221.0,,36.0,514.0,2021-03-31,,,,amendes dressées
Lutter contre les violences faites aux femmes,Nombre d’ordonnances de protection délivrées,nb-ordonnances-delivrees,43,Haute-Loire,6.0,2020-09-30,3.0,2017-12-31,3.0,100.0,,,,,,,ordonnances dans l'année
Lutter contre les atteintes aux principes républicains,Nombre de contrôles réalisés dans le cadre des CLIR ou des dispositifs existant localement avant la mise en place progressive des CLIR,nb-controles-clir,43,Haute-Loire,3.0,2021-12-31,,,,,,,,,,,contrôles
Réduire la mortalité sur les routes,Nombre de morts sur les routes,nb-morts-routes,43,Haute-Loire,16.0,2021-12-31,12.0,2017-12-31,4.0,33.0,15.0,7.0,2019-12-31,,,,morts
Lutter contre la récidive par une meilleure insertion professionnelle des condamnés,Taux de personnes détenues ayant bénéficié d'une formation dans l'année,tx-detenus-formation,43,Haute-Loire,7.0,2021-09-30,7.0,2021-06-30,0.0,0.0,,,,,,,% de détenus
Lutter contre la récidive par une meilleure insertion professionnelle des condamnés,Postes de travail d’intérêt général proposés sur l’ensemble du territoire national en tant que peine,nb-postes-tig,43,Haute-Loire,160.0,2022-01-31,139.0,2021-03-31,21.0,15.0,,,,,,,postes
Lutter contre les impayés de pensions alimentaires,Nombre de familles bénéficiaires d'une pension alimentaire versée par l'intermédiaire du service public des pensions alimentaires,nb-familles-aripa,43,Haute-Loire,128.0,2022-02-28,0.0,2020-09-30,128.0,,23.0,457.0,2021-03-31,538.0,24.0,2022-12-31,familles
"Proposer une offre de lunettes, appareils auditifs et prothèses dentaires remboursée à 100%",Part des équipements vendus sans reste à charge dans le total des soins audio,tx-equipements-audio,43,Haute-Loire,26.87,2021-09-30,0.0,2018-12-31,27.0,,7.03,282.0,2020-09-30,40.0,67.0,2022-12-31,%
